virusIsolate	virusStrain	virusYear	serumIsolate	serumStrain	serumYear	titer	source
B/Khabarovsk/14/2005	B/Khabarovsk/14/2005	2005	B/HK/45/05	B/HongKong/45/2005	2005	320	MRC2005Sep1
B/Lisbon/32/2005	B/Lisbon/32/2005	2005	B/HK/45/05	B/HongKong/45/2005	2005	320	MRC2005Sep1
B/Romania/700/2005	B/Romania/700/2005	2005	B/HK/45/05	B/HongKong/45/2005	2005	160	MRC2005Sep1
B/HongKong/45/2005	B/HongKong/45/2005	2005	B/HK/45/05	B/HongKong/45/2005	2005	320	MRC2005Sep2
B/HongKong/45/2005	B/HongKong/45/2005	2005	B/Mal/2506/05_AUS	B/Malaysia/2506/2005	2005	160	MRC2005Sep2
B/HongKong/45/2005	B/HongKong/45/2005	2005	B/Ill/13/05_CDC	B/Illinois/13/2005	2005	80	MRC2005Sep2
B/Illinois/13/2005	B/Illinois/13/2005	2005	B/HK/45/05	B/HongKong/45/2005	2005	160	MRC2005Sep2
B/Illinois/13/2005	B/Illinois/13/2005	2005	B/Mal/2506/05_AUS	B/Malaysia/2506/2005	2005	640	MRC2005Sep2
B/Illinois/13/2005	B/Illinois/13/2005	2005	B/Ill/13/05_CDC	B/Illinois/13/2005	2005	320	MRC2005Sep2
B/Victoria/505/2005	B/Victoria/505/2005	2005	B/HK/45/05	B/HongKong/45/2005	2005	160	MRC2005Sep2
B/Victoria/505/2005	B/Victoria/505/2005	2005	B/Mal/2506/05_AUS	B/Malaysia/2506/2005	2005	640	MRC2005Sep2
B/Victoria/505/2005	B/Victoria/505/2005	2005	B/Ill/13/05_CDC	B/Illinois/13/2005	2005	640	MRC2005Sep2
B/Johannesburg/27/2005	B/Johannesburg/27/2005	2005	B/HK/45/05	B/HongKong/45/2005	2005	320	MRC2005Sep2
B/Johannesburg/27/2005	B/Johannesburg/27/2005	2005	B/Mal/2506/05_AUS	B/Malaysia/2506/2005	2005	160	MRC2005Sep2
B/Johannesburg/27/2005	B/Johannesburg/27/2005	2005	B/Ill/13/05_CDC	B/Illinois/13/2005	2005	160	MRC2005Sep2
B/Johannesburg/403/2005	B/Johannesburg/403/2005	2005	B/HK/45/05	B/HongKong/45/2005	2005	320	MRC2005Sep2
B/Johannesburg/403/2005	B/Johannesburg/403/2005	2005	B/Mal/2506/05_AUS	B/Malaysia/2506/2005	2005	40	MRC2005Sep2
B/Johannesburg/403/2005	B/Johannesburg/403/2005	2005	B/Ill/13/05_CDC	B/Illinois/13/2005	2005	160	MRC2005Sep2
B/HongKong/45/2005	B/HongKong/45/2005	2005	B/HK/45/05	B/HongKong/45/2005	2005	160	MRC2006MarVic
B/HongKong/45/2005	B/HongKong/45/2005	2005	B/HK/45/05	B/HongKong/45/2005	2005	160	MRC2006SepVic
B/HongKong/45/2005	B/HongKong/45/2005	2005	B/HK/45/05	B/HongKong/45/2005	2005	160	MRC2006SepVic2
B/HongKong/45/2005	B/HongKong/45/2005	2005	B/HK/45/05	B/HongKong/45/2005	2005	160	MRC2007MarVic
B/HongKong/45/2005	B/HongKong/45/2005	2005	B/HK/45/05	B/HongKong/45/2005	2005	160	MRC2007SepVic
B/HongKong/45/2005	B/HongKong/45/2005	2005	B/HK/45/05_F15/05	B/HongKong/45/2005	2005	160	MRC2008MarVic
B/HongKong/45/2005	B/HongKong/45/2005	2005	B/HK/45/05_F12/05	B/HongKong/45/2005	2005	160	MRC2008SepVic
B/HongKong/45/2005	B/HongKong/45/2005	2005	B/HK/45/05_F15/05	B/HongKong/45/2005	2005	160	MRC2009FebVic
B/HongKong/45/2005	B/HongKong/45/2005	2005	B/HK/45/05_F15/05	B/HongKong/45/2005	2005	160	MRC2009SepVic
B/HongKong/45/2005	B/HongKong/45/2005	2005	B/HK/45/05_F15/05	B/HongKong/45/2005	2005	80	MRC2010FebVic
B/Ohio/1/2005	B/Ohio/1/2005	2005	OHIO/1/2005_F856	B/Ohio/1/2005	2005	320	AusWHO2006
B/Ohio/1/2005	B/Ohio/1/2005	2005	OHIO/1/2005_F856	B/Ohio/1/2005	2005	1280	AusWHO2006_2
B/StPetersburg/17/2006	B/StPetersburg/17/2006	2006	B/HK/45/05	B/HongKong/45/2005	2005	80	MRC2006SepVic
B/HongKong/809/2006	B/HongKong/809/2006	2006	B/HK/45/05	B/HongKong/45/2005	2005	160	MRC2006SepVic
B/NewCaledonia/5/2006	B/NewCaledonia/5/2006	2006	B/HK/45/05	B/HongKong/45/2005	2005	80	MRC2006SepVic2
B/NewCaledonia/5/2006	B/NewCaledonia/5/2006	2006	B/HK/45/05	B/HongKong/45/2005	2005	80	MRC2006SepVic2
B/Victoria/304/2006	B/Victoria/304/2006	2006	B/HK/45/05	B/HongKong/45/2005	2005	80	MRC2006SepVic2
B/Perth/1/2006	B/Perth/1/2006	2006	B/HK/45/05	B/HongKong/45/2005	2005	80	MRC2006SepVic2
B/Victoria/304/2006	B/Victoria/304/2006	2006	B/HK/45/05	B/HongKong/45/2005	2005	320	MRC2007MarVic
B/Bangladesh/5278/2006	B/Bangladesh/5278/2006	2006	B/HK/45/05	B/HongKong/45/2005	2005	80	MRC2007MarVic
B/Texas/39/2006	B/Texas/39/2006	2006	B/HK/45/05	B/HongKong/45/2005	2005	160	MRC2007MarVic
B/Madagascar/2866/2006	B/Madagascar/2866/2006	2006	B/HK/45/05	B/HongKong/45/2005	2005	80	MRC2007MarVic
B/Victoria/304/2006	B/Victoria/304/2006	2006	B/HK/45/05	B/HongKong/45/2005	2005	80	MRC2007SepVic
B/Victoria/304/2006	B/Victoria/304/2006	2006	B/HK/45/05_F15/05	B/HongKong/45/2005	2005	160	MRC2008MarVic
B/Victoria/304/2006	B/Victoria/304/2006	2006	B/HK/45/05_F12/05	B/HongKong/45/2005	2005	160	MRC2008SepVic
B/Victoria/304/2006	B/Victoria/304/2006	2006	B/HK/45/05_F15/05	B/HongKong/45/2005	2005	80	MRC2009FebVic
B/Victoria/304/2006	B/Victoria/304/2006	2006	B/HK/45/05_F15/05	B/HongKong/45/2005	2005	80	MRC2009SepVic
B/Victoria/304/2006	B/Victoria/304/2006	2006	B/HK/45/05_F15/05	B/HongKong/45/2005	2005	80	MRC2010FebVic
B/Johannesburg/449/2006	B/Johannesburg/449/2006	2006	OHIO/1/2005_F856	B/Ohio/1/2005	2005	320	AusWHO2006
B/Sydney/12/2006	B/Sydney/12/2006	2006	OHIO/1/2005_F856	B/Ohio/1/2005	2005	320	AusWHO2006
B/Victoria/304/2006	B/Victoria/304/2006	2006	OHIO/1/2005_F856	B/Ohio/1/2005	2005	320	AusWHO2006
B/Philippines/1506/2006	B/Philippines/1506/2006	2006	OHIO/1/2005_F856	B/Ohio/1/2005	2005	40	AusWHO2006
B/Wellington/1/2006	B/Wellington/1/2006	2006	OHIO/1/2005_F856	B/Ohio/1/2005	2005	40	AusWHO2006
B/Perth/14/2006	B/Perth/14/2006	2006	OHIO/1/2005_F856	B/Ohio/1/2005	2005	40	AusWHO2006
B/Johannesburg/508/2006	B/Johannesburg/508/2006	2006	OHIO/1/2005_F856	B/Ohio/1/2005	2005	40	AusWHO2006
B/NewCaledonia/5/2006	B/NewCaledonia/5/2006	2006	OHIO/1/2005_F856	B/Ohio/1/2005	2005	640	AusWHO2006_2
B/Victoria/304/2006	B/Victoria/304/2006	2006	OHIO/1/2005_F856	B/Ohio/1/2005	2005	640	AusWHO2006_2
B/Wellington/85/2006	B/Wellington/85/2006	2006	OHIO/1/2005_F856	B/Ohio/1/2005	2005	80	AusWHO2006_2
B/Sydney/88/2006	B/Sydney/88/2006	2006	OHIO/1/2005_F856	B/Ohio/1/2005	2005	160	AusWHO2006_2
B/Pennsylvania/5/2007	B/Pennsylvania/5/2007	2007	B/HK/45/05	B/HongKong/45/2005	2005	80	MRC2007SepVic
B/HongKong/121/2007	B/HongKong/121/2007	2007	B/HK/45/05	B/HongKong/45/2005	2005	160	MRC2007SepVic
B/Osaka/16/2007	B/Osaka/16/2007	2007	B/HK/45/05	B/HongKong/45/2005	2005	80	MRC2007SepVic
B/Odessa/394/2007	B/Odessa/394/2007	2007	B/HK/45/05	B/HongKong/45/2005	2005	160	MRC2007SepVic
B/Khabarovsk/26/2007	B/Khabarovsk/26/2007	2007	B/HK/45/05	B/HongKong/45/2005	2005	160	MRC2007SepVic
B/Tula/3/2007	B/Tula/3/2007	2007	B/HK/45/05	B/HongKong/45/2005	2005	320	MRC2007SepVic
B/Astrakhan/88/2007	B/Astrakhan/88/2007	2007	B/HK/45/05	B/HongKong/45/2005	2005	640	MRC2007SepVic
B/Johannesburg/18/2007	B/Johannesburg/18/2007	2007	B/HK/45/05	B/HongKong/45/2005	2005	160	MRC2007SepVic
B/Victoria/500/2007	B/Victoria/500/2007	2007	B/HK/45/05	B/HongKong/45/2005	2005	160	MRC2007SepVic
B/Johannesburg/150/2007	B/Johannesburg/150/2007	2007	B/HK/45/05	B/HongKong/45/2005	2005	160	MRC2007SepVic
B/Hiroshima/320/2007	B/Hiroshima/320/2007	2007	B/HK/45/05_F15/05	B/HongKong/45/2005	2005	160	MRC2008MarVic
B/Egypt/80/2007	B/Egypt/80/2007	2007	B/HK/45/05_F15/05	B/HongKong/45/2005	2005	80	MRC2008MarVic
B/Egypt/80/2007	B/Egypt/80/2007	2007	B/HK/45/05_F15/05	B/HongKong/45/2005	2005	80	MRC2008MarVic
B/Jiangxi/1792/2007	B/Jiangxi/1792/2007	2007	B/HK/45/05_F12/05	B/HongKong/45/2005	2005	80	MRC2008SepVic
B/HongKong/998/2008	B/HongKong/998/2008	2008	B/HK/45/05_F12/05	B/HongKong/45/2005	2005	160	MRC2008SepVic
B/Hubei/1146/2008	B/Hubei/1146/2008	2008	B/HK/45/05_F12/05	B/HongKong/45/2005	2005	160	MRC2008SepVic
B/England/393/2008	B/England/393/2008	2008	B/HK/45/05_F15/05	B/HongKong/45/2005	2005	<10	MRC2009FebVic
B/Brisbane/60/2008	B/Brisbane/60/2008	2008	B/HK/45/05_F15/05	B/HongKong/45/2005	2005	<10	MRC2009FebVic
B/Brisbane/33/2008	B/Brisbane/33/2008	2008	B/HK/45/05_F15/05	B/HongKong/45/2005	2005	<10	MRC2009FebVic
B/Texas/26/2008	B/Texas/26/2008	2008	B/HK/45/05_F15/05	B/HongKong/45/2005	2005	<10	MRC2009FebVic
B/Bayern/36/2008	B/Bayern/36/2008	2008	B/HK/45/05_F15/05	B/HongKong/45/2005	2005	<10	MRC2009FebVic
B/England/393/2008	B/England/393/2008	2008	B/HK/45/05_F15/05	B/HongKong/45/2005	2005	<10	MRC2009SepVic
B/Brisbane/33/2008	B/Brisbane/33/2008	2008	B/HK/45/05_F15/05	B/HongKong/45/2005	2005	<10	MRC2009SepVic
B/Brisbane/60/2008	B/Brisbane/60/2008	2008	B/HK/45/05_F15/05	B/HongKong/45/2005	2005	10	MRC2009SepVic
B/England/393/2008	B/England/393/2008	2008	B/HK/45/05_F15/05	B/HongKong/45/2005	2005	<10	MRC2010FebVic
B/Brisbane/33/2008	B/Brisbane/33/2008	2008	B/HK/45/05_F15/05	B/HongKong/45/2005	2005	<10	MRC2010FebVic
B/Brisbane/60/2008	B/Brisbane/60/2008	2008	B/HK/45/05_F15/05	B/HongKong/45/2005	2005	10	MRC2010FebVic
B/Iwate/17/2009	B/Iwate/17/2009	2009	B/HK/45/05_F15/05	B/HongKong/45/2005	2005	160	MRC2009SepVic
B/Hubei/37/2009	B/Hubei/37/2009	2009	B/HK/45/05_F15/05	B/HongKong/45/2005	2005	80	MRC2009SepVic
B/Belgrade/1094/2009	B/Belgrade/1094/2009	2009	B/HK/45/05_F15/05	B/HongKong/45/2005	2005	160	MRC2009SepVic
B/Singapore/21/2009	B/Singapore/21/2009	2009	B/HK/45/05_F15/05	B/HongKong/45/2005	2005	160	MRC2009SepVic
B/HongKong/235/2009	B/HongKong/235/2009	2009	B/HK/45/05_F15/05	B/HongKong/45/2005	2005	80	MRC2009SepVic
B/Okinawa/10/2009	B/Okinawa/10/2009	2009	B/HK/45/05_F15/05	B/HongKong/45/2005	2005	20	MRC2009SepVic
B/Sabac/1232/2009	B/Sabac/1232/2009	2009	B/HK/45/05_F15/05	B/HongKong/45/2005	2005	10	MRC2009SepVic
B/Norway/1474/2009	B/Norway/1474/2009	2009	B/HK/45/05_F15/05	B/HongKong/45/2005	2005	<10	MRC2009SepVic
B/Madagascar/4254/2009	B/Madagascar/4254/2009	2009	B/HK/45/05_F15/05	B/HongKong/45/2005	2005	10	MRC2009SepVic
B/Mauritius/515/2009	B/Mauritius/515/2009	2009	B/HK/45/05_F15/05	B/HongKong/45/2005	2005	<10	MRC2009SepVic
B/Laos/1232/2009	B/Laos/1232/2009	2009	B/HK/45/05_F15/05	B/HongKong/45/2005	2005	40	MRC2010FebVic
B/Madagascar/6945/2009	B/Madagascar/6945/2009	2009	B/HK/45/05_F15/05	B/HongKong/45/2005	2005	<10	MRC2010FebVic
B/Madagascar/7002/2009	B/Madagascar/7002/2009	2009	B/HK/45/05_F15/05	B/HongKong/45/2005	2005	<10	MRC2010FebVic
B/HongKong/514/2009	B/HongKong/514/2009	2009	B/HK/45/05_F15/05	B/HongKong/45/2005	2005	<10	MRC2010FebVic
B/Stockholm/8/2009	B/Stockholm/8/2009	2009	B/HK/45/05_F15/05	B/HongKong/45/2005	2005	<10	MRC2010FebVic
B/Stockholm/1/2010	B/Stockholm/1/2010	2010	B/HK/45/05_F15/05	B/HongKong/45/2005	2005	<10	MRC2010FebVic
B/Shandong/7/1997	B/Shandong/7/1997	1997	B/Mal/174/06_AUS	B/Malaysia/174/2006	2006	320	MRC2006SepVic2
B/Shandong/7/1997	B/Shandong/7/1997	1997	B/Vic/304/06	B/Victoria/304/2006	2006	320	MRC2007MarVic
B/Shandong/7/1997	B/Shandong/7/1997	1997	B/Vic/304/06	B/Victoria/304/2006	2006	320	MRC2007SepVic
B/Shandong/7/1997	B/Shandong/7/1997	1997	B/Vic/304/06_F16/06	B/Victoria/304/2006	2006	160	MRC2008MarVic
B/Shandong/7/1997	B/Shandong/7/1997	1997	B/Vic/304/06_F16/06	B/Victoria/304/2006	2006	160	MRC2008SepVic
B/Shandong/7/1997	B/Shandong/7/1997	1997	B/Vic/304/06_F16/06	B/Victoria/304/2006	2006	160	MRC2009FebVic
B/Shandong/7/1997	B/Shandong/7/1997	1997	B/Vic/304/06_F16/06	B/Victoria/304/2006	2006	320	MRC2009SepVic
B/Shandong/7/1997	B/Shandong/7/1997	1997	B/Vic/304/06_F16/06	B/Victoria/304/2006	2006	80	MRC2010FebVic
B/Shandong/7/1997	B/Shandong/7/1997	1997	B/Vic/304/06_F16/06	B/Victoria/304/2006	2006	320	MRC2010SepVic2
B/Brisbane/32/2002	B/Brisbane/32/2002	2002	B/Mal/174/06_AUS	B/Malaysia/174/2006	2006	320	MRC2006SepVic2
B/Brisbane/32/2002	B/Brisbane/32/2002	2002	B/Vic/304/06	B/Victoria/304/2006	2006	160	MRC2007MarVic
B/Brisbane/32/2002	B/Brisbane/32/2002	2002	B/Vic/304/06	B/Victoria/304/2006	2006	160	MRC2007SepVic
B/Brisbane/32/2002	B/Brisbane/32/2002	2002	B/Vic/304/06_F16/06	B/Victoria/304/2006	2006	80	MRC2008MarVic
B/Brisbane/32/2002	B/Brisbane/32/2002	2002	B/Vic/304/06_F16/06	B/Victoria/304/2006	2006	80	MRC2008SepVic
B/Brisbane/32/2002	B/Brisbane/32/2002	2002	B/Vic/304/06_F16/06	B/Victoria/304/2006	2006	160	MRC2009FebVic
B/Brisbane/32/2002	B/Brisbane/32/2002	2002	B/Vic/304/06_F16/06	B/Victoria/304/2006	2006	40	MRC2009SepVic
B/Brisbane/32/2002	B/Brisbane/32/2002	2002	B/Vic/304/06_F16/06	B/Victoria/304/2006	2006	80	MRC2010FebVic
B/Brisbane/32/2002	B/Brisbane/32/2002	2002	MAL/174/2006_F884	B/Malaysia/174/2006	2006	320	AusWHO2006
B/Malaysia/2506/2004	B/Malaysia/2506/2004	2004	B/Mal/174/06_AUS	B/Malaysia/174/2006	2006	320	MRC2006SepVic2
B/Malaysia/2506/2004	B/Malaysia/2506/2004	2004	B/Vic/304/06	B/Victoria/304/2006	2006	320	MRC2007MarVic
B/Malaysia/2506/2004	B/Malaysia/2506/2004	2004	B/Vic/304/06	B/Victoria/304/2006	2006	320	MRC2007SepVic
B/Malaysia/2506/2004	B/Malaysia/2506/2004	2004	B/Vic/304/06_F16/06	B/Victoria/304/2006	2006	320	MRC2008MarVic
B/Malaysia/2506/2004	B/Malaysia/2506/2004	2004	B/Vic/304/06_F16/06	B/Victoria/304/2006	2006	160	MRC2008SepVic
B/Malaysia/2506/2004	B/Malaysia/2506/2004	2004	B/Vic/304/06_F16/06	B/Victoria/304/2006	2006	160	MRC2009FebVic
